index,title,text
42441,Computational Design of Peptides to Block Binding of the SARS-CoV-2 Spike Protein to Human ACE2,"The continuing pandemic of coronavirus disease 2019 (COVID-19) caused by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2, previously known as 2019-nCoV) has now become an international public health threat, causing inconceivable loss of lives and economic instability 1 . As of March 28, 2020, there have been more than 570000 confirmed cases and over 26000 deaths caused by COVID-19 worldwide 2 . Exacerbating the problem, there is no specific antiviral medication toward COVID-19, though development efforts are underway [3] [4] [5] [6] . Although vaccines are thought to be the most powerful weapon to fight against virus invasion, it may take quite a long time to develop and clinically test the safety of a vaccine. Moreover, vaccines are usually limited as preventative measures given to uninfected individuals. Thus, as an emergency measure, it is desirable to develop effective antiviral therapeutics that can take effect rapidly not only to treat COVID-19 and but also to prevent its further transmission."
42489,"COVID-19, City Lockdown, and Air Pollution: Evidence from China","In this study, we carry on a rigorous investigation into this issue and estimate how locking down cities affect air quality in China. We focus on China for two reasons. First, China was 2 For example, the satellite images show dramatic declines in NO2 in U.S., China, and Europe: US: https://edition.cnn.com/2020/03/23/health/us-pollution-satellite-coronavirus-scn-trnd/index.html; China: https://www.earthobservatory.nasa.gov/images/146362/airborne-nitrogen-dioxide-plummetsover-china; Europe: https://www.eea.europa.eu/highlights/air-pollution-goes-down-as. Relatedly, a news article on Forbes provided some rough estimates on the potential benefits caused by city lockdown in China: https://www.forbes.com/sites/jeffmcmahon/2020/03/16/coronavirus-lockdown-may-have-saved-77000-lives-in-china-just-from-pollution-reduction. hit hard by the COVID-19 outbreak, and the Chinese government launched draconian countermeasures to prevent the escalation of the infections (Chen et al., 2020; Kucharski et al., 2020) . Nearly one-third of Chinese cities were locked down in a top-down manner, and various types of economic activities were strictly prohibited. In these cities, individuals were requested to stay at home, unnecessary commercial operations, private and public gatherings were suspended, transportations were largely banned (both within a city and across cities), mandatory temperature checking could be found in most public facilities. Second, China also suffers greatly from severe air pollution problems, with some estimates suggesting that air pollution is associated with an annual loss of nearly 25 million healthy life years (Kassebaum et al., 2014) . If city lockdown indeed significantly improved the air quality in China, the implied health benefits would be an order of magnitude larger than in countries with lower initial pollution levels."
42489,"COVID-19, City Lockdown, and Air Pollution: Evidence from China","Panel A shows that impact is much more significant in colder cities or ones located in the North. The estimated reduction in the AQI is around 20~30 points for those cities and is 0~10 points in warmer or Southern cities. The difference could be driven by the fact that colder cities consumed more coals for heating, and lockdown reduces such consumption in offices, plants, and schools, which eventually led to a greater improvement in air quality. In Panel B, we see the effect is greater in cities with larger GDP, population, and higher income (measured by per capita GDP). This is consistent with the fact that energy consumption is higher in more agglomerated economies, where a lot of economic activities take place. Finally, Panels C and D show that in the cities that rely more on industrial activities (measured by the manufacturing output, the volume of traffic, the number of firms, and the emissions of different types of pollutants), the effect is more substantial. We repeat our heterogeneity analysis to PM2.5 and similarly illustrate the results in Appendix Figure A3 . Appendix Table   All rights reserved. No reuse allowed without permission. the author/funder, who has granted medRxiv a license to display the preprint in perpetuity."
42489,"COVID-19, City Lockdown, and Air Pollution: Evidence from China","Notes: The X-axis shows the estimated coefficients and their 95% confidence intervals. Each row corresponds to separate regression using a corresponding subsample. We use the mean values to separate the ""high"" group from the ""low"" group for each pair of heterogeneity analyses. For example, if a city's GDP is higher than the mean GDP, it falls into a ""high"" GDP group. For temperature (colder or warmer group), we use data measured in the first week of our study period. North and South are divided along the Huai River. Other socio-economic data for the classification are measured in 2017. Each regression implements the Equation and controls for weather, city fixed effects, and month-by-week fixed effects. Standard errors are clustered at the city level."
42489,"COVID-19, City Lockdown, and Air Pollution: Evidence from China","To explore the heterogeneity, we assemble the cities' socio-economic status from the 2017 China City Statistical Yearbook. It contains the city-level statistics such as GDP, population, amount of traffic, pollutant emission, and industrial output."
42489,"COVID-19, City Lockdown, and Air Pollution: Evidence from China","Notes: The X-axis shows the estimated coefficients and their 95% confidence intervals. Each row corresponds to separate regression using a corresponding subsample. We use the mean values to separate the ""high"" group from the ""low"" group for each pair of heterogeneity analyses. For example, if a city's GDP is higher than the mean GDP, it falls into a ""high"" GDP group. For temperature (colder or warmer group), we use data measured in the first week of our study period. North and South are divided along the Huai River. Other socio-economic data for the classification are measured in 2017."
42492,Perception of emergent epidemic of COVID-2019 / SARS CoV-2 on the Polish Internet,"The copyright holder for this preprint (which was not peer-reviewed) is the . https://doi.org/10.1101/2020.03. 29.20046789 doi: medRxiv preprint 15 awareness about the virus and the knowledge on the disease has already become saturated, and people are interested mainly in the current update on Twitter, Youtube, or other electronic media. After the disease introduction to Poland, there is a peak on the introduction day and fast growth of interest in epidemic and mitigation phase [ Fig. 9 ]. Under conditions of a market-consumer society, private goals of individuals come into conflict with responsibility of the whole society or community. For example, economic consequence of supply and demand lead to price increases of medical devices ( [43] )."
42492,Perception of emergent epidemic of COVID-2019 / SARS CoV-2 on the Polish Internet,"In order to prepare and manage the crisis in an optimal way, a deeper perception analysis in the form of reliable quantitative and qualitative analysis is required. Especially, according to the results of empirical research (Taranowicz [46] ), society expects institutional activities and in the event of an epidemic, it is the ""state (...) that is responsible for the poor health of the population"". Perhaps one of the reasons the Chinese have been so successful in controlling the spread of the infection is that social media like Wechat (Wang et al. [47] , Zhang et al. [48] ), or Internet forums (Liu and Lu [49] ) were analyzed by algorithms (Lu et al. [50] , Paul and Dredze [51] , Salathe et al. [52] ) with a goal to mitigate the spread of COVID-19. Combining the behavior changes detected via social media analysis with the detailed information on human mobility via e.g. mobile phone tracking (Schneider et al. [53] ), sophisticated computational models of infectious disease spread could be implemented (Belik et al. [54] , Vespignani [55] ) allowing to simulate various scenarios and assess possible human and economic losses. Furthermore, impact of public information campaigns could be measured by internal surveys of public opinion. In addition, Internet media analysis could fill gaps in socio-medical research on collective actions during an important public health disruption event such as infectious diseases. (Jarynowski and Belik [56] )."
42514,Pandemic Politics: Timing State-Level Social Distancing Responses to COVID-19,"(3) those affected may be contagious during a prolonged asymptomatic incubation period, and many never develop symptoms distinctive from a mild flu, making it difficult to identify and isolate the infected before they pass the virus to others. (4) Broad public mandates for social distancing are also vital to help manage a key multiplier of COVID-19 fatality rates: a substantial fraction of patients require lengthy (on average 8 bed days) intensive care unit (ICU) support to survive acute respiratory distress, and uncontrolled spread of the disease is expected to generate at its peak far greater demand for ICU care than existing capacity can meet.(5; 2; 6) Public health experts have pleaded with officials to quickly mandate social distancing to flatten the curve of coronavirus infections -that is, reduce the peak caseload -before exponential case growth leads to hundreds of thousands or millions of deaths. In particular, it is important to keep peak levels low to prevent the fatality rate from rising to the levels seen in areas where hospitals are overwhelmed with cases. (7) In the United States, the emergence of the coronavirus has created a natural experiment in which elected officials face incredibly urgent and far-reaching policy decisions for which they typically have no personal experience or expertise, and for which the history of policy examples is either mere days old, or so dated as to be largely unknown except by public health experts. The most significant policy decisions of this kindboth in terms of their potential to mitigate the epidemic and their economic consequences -are mandates for social distancing through restrictions on public gatherings; closure or restriction of schools, restaurants, and other non-essential businesses; and orders for the public to stay at home. (8) Under the federal and state constitutions, the key actions fall to executives, and particularly to governors, whose powers in public health emergencies are typically singular and extensive."
42514,Pandemic Politics: Timing State-Level Social Distancing Responses to COVID-19,"Evidence from the 1918 influenza pandemic underscores the stakes for elected officials. In that earlier natural experiment, American cities faced similar decisions regarding social distancing policies. For example, Philadelphia decided to hold a parade welcoming soldiers returning from World War I, while St. Louis cancelled its parade, and ultimately experienced one eighth as many deaths per capita during that wave of influenza. The height of the infection in Saint Louis was two months later than in Philadelphia, and was far lower, with deaths peaking at fifty per hundred thousand rather than 250 per hundred thousand.(11; 12) Shortly after community transmission of the coronavirus was discovered in Washington and California in late February 2020, public health experts drew the comparison between Philadelphia and Saint Louis, hoping to inspire policymakers to promote social distancing. Nevertheless, in an echo of the decisions made a century before, there are significant differences in the timing of governors' decisions to mandate social distancing. For instance, on 6 March 2020, after Kentucky had its first confirmed case of COVID-19, Governor Andy Beshear (D) immediately called a state of emergency, encouraged social distancing, and closed bars and restaurants ten days later. But when neighboring Tennesse uncovered its first confirmed case of COVID-19 on March 5th, Governor Bill Lee (R) waited until 12 March to declare a state of emergency and finally closed restaurants and bars on 22 March. (13) Why did governors' responses to a sudden, shared threat differ? Under normal circumstances, governors' policy decisions are shaped by the national leaders and agenda of their political party and the demands of their own constituents, particularly those in their partisan base. Governors may also look to innovative peers and neighbors for examples to follow. But the fast-moving nature of the coronavirus threat, the need to rely on experts to understand complex scientific material, and uncertainty about the nature and scope of the threat might scramble all or some of these usual motivations. pandemic politics · Adolph, Amano, Bang-Jensen, Fullman & Wilkerson The public health case for mandatory social distancing in the United States developed quickly in the wake of the first reports of community transmission on 26 February in Washington state. One might expect social distancing measures to quickly follow across the fifty states, perhaps more quickly in states with greater number of confirmed cases. But mandating social distancing is a difficult decision for any political leader. If these measures are successful in preventing widespread mortality, many members of the public who suffered the costs of these mandates may never fully comprehend the benefits. Indeed, the more successful the intervention, the more likely it will appear to many as an ""overreaction."" Moreover, some states faced higher potential costs from these policies: closing schools is more painful in states where more children depend on schools for subsidized lunches and shutting restaurants and public places is more difficult in states highly dependent on tourism. (14) More generally, states with more limited economic resources are likely far less able to weather the deprivations caused by economic shutdowns, or to expand social insurance protections during mandated social distancing, and thus may be considerably more reluctant to take these steps."
42514,Pandemic Politics: Timing State-Level Social Distancing Responses to COVID-19,"We expect state level responses to vary based on differences in social, economic and political costs. We include five covariates in our baseline model: is the author/funder, who has granted medRxiv a license to (which was not peer-reviewed) preprint"
42514,Pandemic Politics: Timing State-Level Social Distancing Responses to COVID-19,"The copyright holder for this . https://doi.org/10.1101/2020.03. 30.20046326 doi: medRxiv preprint pandemic politics · Adolph, Amano, Bang-Jensen, Fullman & Wilkerson to an average delay of 0.90 days (95% CI: 0.83 to 0.95). This might explain Louisiana's relatively slow adoption of social distancing policies despite a confirmed outbreak and a Democratic governor. Social distancing delays due to limited state economic resources are particularly troubling, as poorer states may also have larger vulnerable populations and more fragile health systems."
42523,Global versus focused isolation during the SARS-CoV-2 pandemic-A cost-effectiveness analysis,"However, a few countries, such as South Korea, have succeeded in slowing the rate of infections without economically damaging lockdowns. Instead, South Korea applied early interventions that included identification and isolation of outbreak sources by a massive screening of infected patients and aggressive tracing and isolation of their contacts (4) ."
42523,Global versus focused isolation during the SARS-CoV-2 pandemic-A cost-effectiveness analysis,"It is yet not clear whether the apparent success of South Korea could be applied to other countries in North America and Europe. It is, however, obvious that extreme non-selective measures are associated with tremendous economic costs that will result in a global financial crisis that will most likely affect public health and other essential aspects of our lives in the coming years."
42523,Global versus focused isolation during the SARS-CoV-2 pandemic-A cost-effectiveness analysis,"Therefore, decision-makers must balance public health concerns with economic considerations in fighting this epidemic."
42523,Global versus focused isolation during the SARS-CoV-2 pandemic-A cost-effectiveness analysis,"In China, where the pandemic has first emerged, drastic measures of social distancing and global isolation have successfully controlled virus spread enabling now a gradual release of the population from quarantine (18) . However, global adoption of these extreme measures is implicated in unprecedented social and economic costs that might, directly and indirectly, affect the health system, among many other aspects of our life, in the years to come. Therefore, there is an urgent need to find a more pragmatic and balanced strategy that will enable countries under a similar condition to handle this situation."
42523,Global versus focused isolation during the SARS-CoV-2 pandemic-A cost-effectiveness analysis,"The copyright holder for this preprint (which was not peer-reviewed) is . https://doi.org/10.1101/2020.03.30.20047860 doi: medRxiv preprint Obviously, intensive epidemiological investigations, necessary to define people at high risk of exposure who must be isolated and repeatedly tested, are implicated in massive use of mobile phone and satellite technology thereby violating citizens' privacy rights. Therefore, decisionmakers must carefully weigh their options with the knowledge that avoiding those extreme steps and choosing global quarantine strategies comes with a very high economical price that might seriously threaten the nation's economy."
42743,Comparative analysis of gene expression in virulent and attenuated strains of infectious bronchitis virus at sub-codon resolution,IBV is a major avian pathogen and presents a substantial economic burden to the poultry industry. 
42884,On the Coronavirus (COVID-19) Outbreak and the Smart City Network: Universal Data Sharing Standards Coupled with Artificial Intelligence (AI) to Benefit Urban Health Monitoring and Management,"The above improvements in the healthcare sector can only be achieved if different smart city products are fashioned to support standardized protocols that would allow for seamless communication between themselves. Weber and Podnar Žarko [9] suggest that IoT devices in use should support open protocols, and at the same time, the device provider should ensure that those fashioned uphold data integrity and safety during communication and transmission. Unfortunately, this has not been the case and, as Vermesan and Friess [10] explain, most smart city products use proprietary solutions that are only understood by the service providers. This situation often creates unnecessary fragmentation of information rendering only a partial integrated view on the dynamics of the urban realm. With restricted knowledge on emergent trends, urban managers cannot effectively take decisions to contain outbreaks and adequately act without compromising the social and economic integrity of their city. This paper, inspired by the case of the COVID-19 virus, explores how urban resilience can be further achieved, and outlines the importance of seeking standardization of communication across and between smart cities."
42884,On the Coronavirus (COVID-19) Outbreak and the Smart City Network: Universal Data Sharing Standards Coupled with Artificial Intelligence (AI) to Benefit Urban Health Monitoring and Management,"While the significance of such data in advancing efficiency, productivity and processes in different sectors is being lauded, there are criticisms arising as to the nature of data collection, storage, management and accessibility by only a small group of users. The latter particularly includes select ICT corporations that are also located in specific geographies [6, [14] [15] [16] [17] . These criticisms are justified, as in recent years, big data is seen as the new 'gold rush' of the 21st century and limiting its access means higher economic returns and increased influence and control at various scales to those who control data. These associated benefits with big data are clearly influencing geopolitical standings, in both corporate and conventional governance realms, and there is increased competition between powerful economies to ensure that they have the maximum control of big data. As case in point is the amount of 'push and pull' that has arisen from Huawei's 5G internet planned rollout [18] . Though the latter service offers unprecedented opportunities to increase internet speeds, and thereby influence the handling of big data, countries like the U.S. and some European countries that are key proponents and players in global political, economic and health landscapes, are against this rollout, arguing that it is a deceptive way of gathering private data under the guise of espionage. On this, it has been noted that the issue of data control and handling by a few corporations accords with their principles of nationalism, and that these work for their own wellbeing as well as to benefit the territories they are registered in. Therefore, geopolitical issues are expected on the technological front as most large data-rich corporations are located in powerful countries that have influence both economically, health-wise and politically [19] [20] [21] . Such are deemed prized tokens on the international landscape, and it is expected that these economies will continue to work towards their predominant control as much as possible. On the health sector, the same approach is being upheld where critical information and data are not freely shared between economies as that would be seen to be benefiting other in-competition economies, whereas different economies would cherish the maximization of benefits from such data collections."
42884,On the Coronavirus (COVID-19) Outbreak and the Smart City Network: Universal Data Sharing Standards Coupled with Artificial Intelligence (AI) to Benefit Urban Health Monitoring and Management,"The outbreak of any disease has significant impacts on local economies across the globe. For instance, when SARS (Severe Acute Respiratory Syndrome) (SARS-CoV) broke in China in 2002, it was estimated, that the Asian region incurred tremendous negative impacts socially, health-wise and economically, potentially amounting to Asian regional economy losses of between USD $12-18 billion from tourism, travel and retail sales industries alone [27] . The Zika virus outbreak, spread by daytime-active Aedes mosquitoes, is estimated to have cost equator-belt local economies in affected areas between USD $7 and USD $18 billion [28] . The Ebola virus (or Ebola hemorrhagic fever (EHF)) caused an estimated loss of USD $2.2 billion in GDP in three West African economies (Guinea, Liberia and Sierra Leone) in 2015 alone [29] . In regard to the current epidemic of Coronavirus, though it is too early to quantify or project its impacts on the global economy, there are fears that it may take the precedent of other outbreaks where billions of dollars will be lost. The foundations for this escalating loss can be witnessed in the rapid growth of travel bans being enacted by some countries and their international airports, especially specifically restricting people from visiting the affected regions in China and their growth into general non-Chinese travel movements. On this, noting that the outbreak came almost on the eve of the Lunar New Year celebrations, and that it had been estimated that over 400 million people were expected to travel in different parts of the world and China to observe this festivity, the majority have had to reconsider their options as to flights, hotels and entertainment events due to service provider cancellations [30] . Those who had already booked their flights are expected to receive their refunds following the directive by the Civil Aviation Administration of China, however, this move has already affected the share value of Chinese airline companies [30] ."
42884,On the Coronavirus (COVID-19) Outbreak and the Smart City Network: Universal Data Sharing Standards Coupled with Artificial Intelligence (AI) to Benefit Urban Health Monitoring and Management,"The above impacts demonstrate that the issues of virus outbreaks transcend urban safety and impacts upon all other facets of our urban fabric. Therefore, it becomes paramount to ensure that the measures taken to contain a virus transcend nationalist agendas where data and information sharing is normally restricted, to a more global agenda where humanity and global order are encouraged. With such an approach, it would be easier to share urban health data across geographies to better monitor emerging health threats in order to provide more economic stability, thereby ensuring no disruptions on such sectors like tourism and travel industries, amongst others. This is possible by ensuring collaborative, proactive measures to control outbreak spread and thus, human movements. This would remove fears on travelers, and would have positive impacts upon the tourism industry, that has been seen to bear the economic brunt whenever such outbreaks occur. This can be achieved by ensuring that protocols on data sharing are calibrated to remove all hurdles pertaining to sharing of information. On this, Lawpoolsri et al. [31] posits that such issues, like transparency, timelessness of sharing and access and quality of data, should be upheld so that continuous monitoring and assessment can be pursued."
42884,On the Coronavirus (COVID-19) Outbreak and the Smart City Network: Universal Data Sharing Standards Coupled with Artificial Intelligence (AI) to Benefit Urban Health Monitoring and Management,"However, despite the indisputable roles that installed devices play in providing relevant health information, their data communication aspect needs to be reviewed. First, communications are seen to be geography-restricted (restricted to a given location), such that they seldom expand or communicate with their like, installed beyond their restricted areas. Secondly, these devices are usually sourced and installed by separate corporations that maintain unique and specific standards for data processing and sharing, and accordingly, tying cities to the sole usage of their product(s). Such strategies are adopted as private corporations try to maximize their economic gains, since the digital solution market is a lucrative one and is expected to continue growing and expanding [6, 7] ."
42884,On the Coronavirus (COVID-19) Outbreak and the Smart City Network: Universal Data Sharing Standards Coupled with Artificial Intelligence (AI) to Benefit Urban Health Monitoring and Management,"With scenarios like the present Coronavirus (COVID-19) outbreak, that not only impacts upon the economic status of cities, but also affects their social standing, it becomes imperative to emphasize the adoption of universal standards for data sharing. Such a move could have far reaching impact across cities and territories especially in positively combating outbreaks and disasters in a quicker, safer and standardized way, such that when the cure is discovered, the results can be replicated in various parts of the globe. With a collaborated data sharing protocol, it would be possible to have a larger dataset resulting in increased processing capabilities especially with technologies that are powered by artificial intelligence (AI) tools. Through this way, as noted by Jiang et al. [36] and Allam [37] , it would be possible to facilitate early detection, achieve better diagnosis and provide better urban management decisions for increased efficiency for virus containment."
44136,Virulence factors in porcine coronaviruses and vaccine design,"Coronaviruses (CoVs) are enveloped viruses with a positivesense RNA genome that belong to the Coronaviridae family within the Nidovirales order (de Groot et al., 2012) . CoVs are the causative agents of a variety of human and animal diseases. In animals, CoVs cause life-threatening diseases, such as severe enteric and respiratory tract infections, and are economically relevant pathogens (Perlman and Netland, 2009) . Acute infectious diarrhea is a major cause of high morbidity and mortality in piglets worldwide. Enteric infections in animals are frequently associated with viruses, including rotaviruses and CoVs (Chattha et al., 2015) . A metagenomics analysis of diarrheic and healthy samples from China in 2012 found porcine CoVs in 77% of the diarrheic samples, and only in around 7% of the healthy samples, highlighting the potential importance of CoVs as enteric porcine pathogens ."
44385,Association of seropositivity for influenza and coronaviruses with history of mood disorders and suicide attempts,"Our study has a number of limitations that would have to be better addressed in future projects. The first limitation relates to the cross sectional nature of the study. Data collection was carried out at one time point and therefore it is not clear whether influenza or coronavirus infection occurred before, after, or during the onset of the depressive episodes. Consequently, the direction of causality cannot be inferred. Second, possible mediators and confounders such as socioeconomic factors, inflammatory markers, and patients' axis II psychopathology were not assessed. For participants with history of mood disorder, the number of depressive episodes, hospitalizations, age of onset, presence of rapid cycling, comorbid bulimia and cyclothymic temperament (Azorin et al., 2009) were not assessed. In addition, the relatively small sample size makes adjustment for all these potential confounders impractical."
44629,Urbanization and the dynamics of RNA viruses in Mallards (Anas platyrhynchos),"Influenza A virus (IAV) is a multi-host virus, wherein spillover between birds, humans and agricultural animals does occur, and dabbling ducks, such as those found in city parks, constitute the main reservoir host for these viruses (Olsen et al., 2006; Webster et al., 1992) . Indeed, highly urbanized areas may contain canals and large city parks with ponds housing a wide variety of wild and semi-domestic birds. RNA viruses such as IAV have a low pathogenicity phenotype in their natural hosts (Olsen et al., 2006) , but have large negative socioeconomic consequences when they spillover into food production animals and humans (Alexander and Brown, 2009; FAO, 2005 FAO, , 2012 . For example, the most recent remerging highly pathogenic IAV H5N8, which was transported globally by waterfowl, resulted in the culling of hundreds of thousands of chickens and turkeys, and is a risk to human health given the reassortment potential (European Food Safety Authority, 2014; Lee et al., 2014; Pasick et al., 2015; Verhagen et al., 2015; Wu et al., 2014) . Dabbling ducks are a host for a number of RNA viruses, including avian coronavirus [CoV] , avian paramyxovirus type 1 [APMV-1], and emerging evidence suggests they may also be hosts for an array of avian astroviruses [AstroV] (e.g. Chu et al., 2012; Ramey et al., 2013; Tolf et al., 2013b; Wille et al., 2015; Wille et al., 2016b) . These viruses do not cause signs of disease in their wildlife hosts, but have closely related forms causing morbidity and mortality in poultry, such as infectious bronchitis (CoV) (e.g. Domanska-Blicharz et al., 2014; Jackwood et al., 2012; Zhuang et al., 2015) , Newcastle disease (APMV-1) (e.g. Alexander, 2011; Jindal et al., 2009; Ramey et al., 2013; Snoeck et al., 2013; Tolf et al., 2013b) , duck hepatitis (AstroV) or avian nephritis (AstroV) (e.g. Chu et al., 2012; Pantin-Jackwood et al., 2011) . These viruses have been assessed, to various degrees, in wild migrating waterfowl. In Sweden, and globally, the ecology of IAV is well described in wild waterfowl, where up to 30% of Mallards (Anas platyrhynchos) are infected during the autumn migration (Latorre-Margalef et al., 2014; Olsen et al., 2006) . Recent studies have been instrumental in starting to describe dynamics and ecology of AMPV-1 and CoV in wild birds; 9-12% of migrating Mallards have CoV infections, compared to a lower prevalence (2%) of AMPV-1 towards the end of the migratory season in Sweden (Tolf et al., 2013b; Wille et al., 2015) . Most APMV-1 is detected during IAV studies where agglutinating agents are detected after culture that are not IAV (e.g. Jindal et al., 2009; Ramey et al., 2013) , so few true prevalence estimates exist. Beyond these viruses, we have a limited understanding of the virodiversity in waterfowl; astroviruses for example have only recently been assessed in wild birds, and the results of a single study suggest that waterfowl may be important in the epidemiology of these viruses (Chu et al., 2012) . Given that waterfowl are hosts for both multi-host viruses and viruses that cause morbidity and mortality in food production birds, combined with the increased contact between waterfowl and humans in urban areas, dynamics of these viruses in urban bird populations should be explored."
44629,Urbanization and the dynamics of RNA viruses in Mallards (Anas platyrhynchos),"While IAV has been intensively assessed, we are only starting to explore dynamics of other avian RNA viruses. Indeed, this is the first intraannual dataset exploring dynamics of CoV, APMV-1 and AstroV and, furthermore, the first comparison between wild and urban settings for CoV and APMV-1. It is also the second study assessing AstroV in wild birds (Chu et al., 2012) . Given the economic implications of these viruses, our limited understanding of the dynamics and ecology of these viruses in wild birds is disquieting. Perhaps unsurprising, overall annual trends in prevalence were similar for all viruses, and shared ecological drivers, such as those identified for IAV (van Dijk et al., 2014) , are the most parsimonious explanation for the shared patterns in long term dynamics of these viruses. That is, increased prevalence due to input of immunologically naïve birds into the system after breeding and aggregating of birds for autumn migration, and decreased prevalence in the winter following an increase in herd immunity (Latorre-Margalef et al., 2014; Olsen et al., 2006; van Dijk et al., 2014) . This dataset provides further evidence of the importance of waterfowl, urban or wild, in the epidemiology of CoV and APMV-1. It is only within the last 10 years that CoV have been assessed in wild birds and these viruses have largely been assessed using single time point studies, across a range of species, and using an array of different screening methods (e.g. Chu et al., 2011; Muradrasoli et al., 2010; Wille et al., 2016b) . Given the long history of APMV-1 research (Alexander et al., 2012) , and ""accidental"" isolation of this virus in IAV studies (e.g. Jindal et al., 2009; Ramey et al., 2013) , it is known that these viruses are present in waterfowl, however accurate prevalence estimates are still rare (Tolf et al., 2013b; Wille et al., 2015) . Not all economically relevant avian RNA viruses have been assessed in wild birds, and astroviruses are such an example. Most strikingly, in this population, AstroV might be more pervasive than IAV, which has long been thought to be one of the most important RNA viruses in wild waterfowl. Not only was prevalence of AstroV higher than IAV, viruses were detected over a longer temporal interval. These viruses are particularly interesting due to the importance in poultry including chickens, turkeys and ducks, but the overall lack of assessment in wild birds leads to limited understanding of the epidemiology and ecology beyond food production birds. Furthermore, this study corroborates Chu et al. (2012) in that wild birds appear to contribute to the epidemiology of chicken or turkey ""adapted"" astrovirus strains."
44629,Urbanization and the dynamics of RNA viruses in Mallards (Anas platyrhynchos),"This study highlights our limited understanding of RNA virus dynamics in birds in general, and more specifically, viruses in Mallards. Mallards are one of the most common avian species on the planet, which is owed to the fact that they are able to adapt to environments disturbed by human activities, and are a common sight in many cities (Cramp and Simmons, 1977; Drilling et al., 2002) . Mallards and other dabbling ducks are the natural reservoir for IAV, are known to harbour high prevalence of IAV in the wild, and may be implicated in the spread of highly pathogenic IAV (Latorre-Margalef et al., 2014; van Dijk et al., 2015; Verhagen et al., 2015) . Indeed, the H1N1 IAV isolated in this study was more similar to viruses isolated in Asia than Europe suggesting long distance dispersal prior to circulation in this urban duck pond. This study was undertaken in 2014, prior to the influx of highly pathogenic H5N8 which were carried by apparently healthy birds (Verhagen et al., 2015) . Given these urban Mallards harbour ""Asian"" IAV there is certainly concern for zoonotic spillover. Furthermore, it is not a stretch to imagine that Mallards may also be reservoirs and important in the spread and dynamics of other economically relevant RNA viruses such as CoV, APMV-1, and AstroV. Of all pathogens, RNA viruses are the most likely to be zoonotic (Woolhouse and Gowtage-Sequeria, 2005) , and it is in environments where humans are in close proximity to a high density of birds that zoonotic spillover is most likely to occur. For example, live-bird markets are central in the transmission of avian influenza viruses from birds to humans (Wan et al., 2011) . The role of urban ducks, given low virus prevalence, is uncertain, however, to better understand the zoonotic risk a better understanding of the RNA virus diversity and wildlife-pathogen dynamics in urban landscapes is crucial."
44732,"Potential scenarios for the progression of a COVID-19 epidemic in the European Union and the European Economic Area, March 2020","Two months after the emergence of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), the possibility of established and widespread community transmission in the European Union and European Economic Area (EU/EEA) is becoming more likely. We provide scenarios for use in preparedness for a possible widespread epidemic. The EU/EEA is moving towards the 'limited sustained transmission' phase. We propose actions to prepare for potential mitigation phases and coordinate efforts to protect the health of citizens."
44732,"Potential scenarios for the progression of a COVID-19 epidemic in the European Union and the European Economic Area, March 2020",The aim of this paper was to provide a general scenario planning framework that can be used by European Union and European Economic Area (EU/EEA) countries in preparation for a possible widespread epidemic of coronavirus disease 2019 (COVID-19).
44732,"Potential scenarios for the progression of a COVID-19 epidemic in the European Union and the European Economic Area, March 2020","• Large outbreaks now taking place outside of China increase the rate of importation into and within the EU/EEA, challenging the containment strategy currently in place. • Some countries are reporting fewer importations than would be inferred from travel volumes, suggesting that circulation of the virus is more widespread than it appears from case detection and a pandemic may occur sooner than expected [9] . • Globalisation of trade and frequent international travel will facilitate the spread of the virus. • Vaccines and antiviral treatments are under development but may not be widely available for several months or even years. • The outbreak could cause substantial social, political and economic disruption also in parts of the world not directly affected by the virus."
44779,Assessing the Impact of Reduced Travel on Exportation Dynamics of Novel Coronavirus Infection (COVID-19),"Although the COVID-19 epidemic was declared a public health emergency of international concern (PHEIC) by the World Health Organization (WHO), the WHO specifically called upon member states to not restrict the freedom of movement of persons as a result of the epidemic [22] . However, member states did not adhere to this recommendation and have varyingly restricted the free movement of people from China [23] . Such restrictions were most drastic in China, where some cities were put on complete lockdown [23] . These political decisions regarding movement restrictions must balance the expected epidemiological impact with predicted economic burden-the latter of which we did not examine. While securing a few days delay to epidemic spread in China would secure time for healthcare systems in Chinese cities that have not yet been affected to prepare for the appearance of case-patients [21] , the impact of such a delay outside China is not substantial enough to accomplish meaningful prevention, such as the development, manufacturing, and distribution of a vaccine."
